scan_date,代碼,股票名稱,entry_price,訊號類型,訊號方向,訊號分數,追蹤等級,RS加權報酬%,MA位置,MA排列,成交量(張),status
2026-09-21,2409.TW,友達,33.35,KD高腳、漲停、漲幅達標、單跳空、下降趨勢線突破、周1K,買,100,A強勢追蹤,9.13,>MA5,多頭,822452.8,tracking
2026-09-21,2419.TW,仲琦,30.65,廣義上升三法、漲停、漲幅達標、下降趨勢線突破、周1K,買,100,A強勢追蹤,7.65,>MA5,多頭,10185.8,tracking
2026-09-21,2436.TW,偉詮電,70.0,3K反轉、廣義上升三法、KD高腳,買,100,A強勢追蹤,2.79,>MA5,多頭,8552.0,tracking
2026-09-21,2441.TW,超豐,127.5,廣義上升三法、布林縮窄突破、島狀反轉、單跳空,買,100,A強勢追蹤,4.84,>MA5,多頭,6933.8,tracking
2026-09-21,2449.TW,京元電子,301.5,雙跳空、單跳空,買,77,A強勢追蹤,8.03,>MA5,多頭,55955.8,tracking
2026-09-21,2454.TW,聯發科,4710.0,3K反轉、廣義上升三法、周1K,買,100,A強勢追蹤,5.05,>MA5,糾結,10365.2,tracking
2026-09-21,2455.TW,全新,572.0,廣義上升三法,買,78,A強勢追蹤,10.14,>MA5,多頭,15640.2,tracking
2026-09-21,2466.TW,冠西電,110.0,3K反轉、廣義上升三法、周1K,買,100,A強勢追蹤,3.12,>MA5,多頭,1230.3,tracking
2026-09-21,2468.TW,華經,46.55,單跳空,買,74,B可追蹤,10.52,>MA5,多頭,26680.4,tracking
2026-09-21,2474.TW,可成,211.0,廣義上升三法、Buy01、島狀反轉、單跳空,買,86,A強勢追蹤,1.17,>MA5,糾結,3348.3,tracking
2026-09-21,2520.TW,冠德,38.35,廣義上升三法、Buy01,買,58,C觀察,1.99,>MA5,多頭,1206.1,tracking
2026-09-21,2605.TW,新興,37.3,Buy01、KD高腳,買,60,C觀察,1.05,>MA5,糾結,12830.1,tracking
2026-09-21,2820.TW,華票,17.5,廣義上升三法,買,58,C觀察,1.37,>MA5,多頭,2944.8,tracking
2026-09-21,2834.TW,臺企銀,18.35,廣義上升三法、Buy01,買,69,B可追蹤,2.37,>MA5,多頭,17154.7,tracking
2026-09-21,2838.TW,聯邦銀,21.6,廣義上升三法,買,58,C觀察,1.26,>MA5,多頭,1412.0,tracking
2026-09-21,2851.TW,中再保,48.15,3K反轉、廣義上升三法、Buy01、下降趨勢線突破,買,100,A強勢追蹤,2.7,>MA5,多頭,4105.5,tracking
2026-09-21,2855.TW,統一證,57.3,廣義上升三法、漲幅達標、下降趨勢線突破、周1K,買,100,A強勢追蹤,6.11,>MA5,多頭,12548.4,tracking
2026-09-21,2881.TW,富邦金,154.5,3K反轉、廣義上升三法、Buy01、下降趨勢線突破,買,100,A強勢追蹤,3.31,>MA5,多頭,15201.1,tracking
2026-09-21,2882.TW,國泰金,113.0,廣義上升三法、Buy01,買,74,B可追蹤,2.9,>MA5,多頭,15935.9,tracking
2026-09-21,2883.TW,凱基金,40.45,廣義上升三法,買,82,A強勢追蹤,6.37,>MA5,多頭,53657.9,tracking
2026-09-21,2885.TW,元大金,70.4,廣義上升三法、Buy01、KD高腳,買,89,A強勢追蹤,2.37,>MA5,糾結,12948.4,tracking
2026-09-21,2887.TW,台新新光金,43.8,廣義上升三法,買,64,C觀察,3.87,MA5~10,多頭,54870.1,tracking
2026-09-21,2890.TW,永豐金,45.7,廣義上升三法,買,69,B可追蹤,3.67,>MA5,多頭,18317.9,tracking
2026-09-21,2891.TW,中信金,70.4,廣義上升三法、Buy01,買,74,B可追蹤,2.74,>MA5,多頭,21148.4,tracking
2026-09-21,2892.TW,第一金,39.75,廣義上升三法,買,64,C觀察,3.44,MA5~10,多頭,16231.5,tracking
2026-09-21,2897.TW,王道銀行,11.25,廣義上升三法、Buy01,買,67,B可追蹤,1.9,>MA5,多頭,9096.4,tracking
2026-09-21,2905.TW,三商,18.75,廣義上升三法、Buy01,買,63,C觀察,1.9,>MA5,多頭,2090.5,tracking
2026-09-21,2915.TW,潤泰全,59.3,廣義上升三法,買,58,C觀察,0.84,>MA5,多頭,1163.2,tracking
2026-09-21,3014.TW,聯陽,135.5,廣義上升三法、布林縮窄突破,買,72,B可追蹤,1.61,>MA5,多頭,2377.8,tracking
2026-09-21,3016.TW,嘉晶,120.5,廣義上升三法,買,78,A強勢追蹤,5.35,>MA5,多頭,12501.0,tracking
2026-09-21,3031.TW,佰鴻,28.45,布林縮窄突破、三白兵、周1K,買,100,A強勢追蹤,8.13,>MA5,多頭,9800.8,tracking
2026-09-21,3034.TW,聯詠,558.0,廣義上升三法、下降趨勢線突破,買,62,C觀察,1.48,>MA5,多頭,4760.2,tracking
2026-09-21,3037.TW,欣興,1020.0,3K反轉、島狀反轉、單跳空,買,67,B可追蹤,0.09,>MA5,空頭,17432.8,tracking
2026-09-21,3044.TW,健鼎,524.0,3K反轉、廣義上升三法、Buy01,買,98,A強勢追蹤,3.71,>MA5,多頭,1921.1,tracking
2026-09-21,3045.TW,台灣大,124.5,廣義上升三法、Buy01,買,69,B可追蹤,2.1,>MA5,多頭,6270.0,tracking
2026-09-21,3047.TW,訊舟,15.2,3K反轉、布林縮窄突破、漲停、漲幅達標、周1K,買,100,A強勢追蹤,4.68,>MA5,多頭,4746.6,tracking
2026-09-21,3055.TW,蔚華科,188.0,漲停、漲幅達標、周1K,買,93,A強勢追蹤,15.2,>MA5,多頭,4217.0,tracking
2026-09-21,3062.TW,建漢,23.15,3K反轉、廣義上升三法、布林縮窄突破、漲停、漲幅達標,買,100,A強勢追蹤,5.25,>MA5,多頭,7000.2,tracking
2026-09-21,3094.TW,聯傑,56.8,雙跳空、雙漲停、漲停、漲幅達標、單跳空、三白兵、周1K,買,100,A強勢追蹤,14.72,>MA5,多頭,6325.6,tracking
2026-09-21,3138.TW,耀登,102.5,雙跳空,買,55,C觀察,5.73,>MA5,糾結,1013.2,tracking
2026-09-21,3149.TW,正達,65.1,廣義上升三法,買,57,C觀察,1.76,>MA5,糾結,6309.0,tracking
2026-09-21,3346.TW,麗清,24.5,雙漲停、漲停、漲幅達標、周1K,買,100,A強勢追蹤,9.8,>MA5,多頭,4018.7,tracking
2026-09-21,3380.TW,明泰,33.15,KD高腳、漲停、漲幅達標、周1K,買,100,A強勢追蹤,6.28,>MA5,多頭,10723.6,tracking
2026-09-21,3437.TW,榮創,22.3,雙跳空、三白兵,買,70,B可追蹤,10.13,>MA5,多頭,11397.0,tracking
2026-09-21,3443.TW,創意,7615.0,三白兵,買,63,C觀察,11.36,>MA5,多頭,3183.8,tracking
2026-09-21,3591.TW,艾笛森,23.65,廣義上升三法,買,60,C觀察,3.17,MA5~10,多頭,1276.9,tracking
2026-09-21,3605.TW,宏致,169.0,廣義上升三法、雙漲停、漲停、漲幅達標、三白兵、周1K,買,100,A強勢追蹤,15.84,>MA5,多頭,50833.4,tracking
