scan_date,代碼,股票名稱,entry_price,訊號類型,訊號分數,追蹤等級,RS加權報酬%,MA位置,MA排列,K值,D值,週K值,週D值,MACD柱,趨勢突破,量能倍數,status,source_file,days_tracked,return_3d%,return_5d%,return_10d%,max_gain_5d%,max_drawdown_5d%,max_gain_10d%,max_drawdown_10d%,is_success_5d,return_1d%,return_20d%,max_gain_20d%,max_drawdown_20d%,訊號方向,成交量(張),is_profitable_5d,is_clean_win_5d
2026-08-10,2059.TW,川湖,11905.0,三白兵、雙跳空、單跳空、漲幅達標,100.0,A強勢追蹤,16.56,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,2.77,15.5,,15.5,-2.44,15.5,-2.44,1.0,3.44,,15.5,-2.44,買,1014.6,1.0,1.0
2026-08-10,2103.TW,台橡,27.5,雙跳空、單跳空、雙漲停、漲停、廣義上升三法、漲幅達標,100.0,A強勢追蹤,10.03,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,2.18,0.0,,5.27,-2.55,5.27,-2.55,0.0,4.18,,5.27,-2.55,買,24362.2,0.0,0.0
2026-08-10,2104.TW,國際中橡,10.5,廣義上升三法、下降趨勢線突破(中長期),65.0,B可追蹤,2.06,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-2.86,-0.95,,0.0,-4.29,0.0,-4.29,0.0,-0.95,,0.0,-4.29,買,6968.4,0.0,0.0
2026-08-10,2108.TW,南帝,29.85,布林縮窄突破、廣義上升三法,81.0,A強勢追蹤,2.75,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,1.51,-1.17,,4.19,-3.85,4.19,-3.85,0.0,-0.34,,4.19,-3.85,買,1827.5,0.0,0.0
2026-08-10,2301.TW,光寶科,271.5,漲停、廣義上升三法、漲幅達標、周1K,100.0,A強勢追蹤,8.32,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-0.74,-2.95,,5.52,-6.45,5.52,-6.45,0.0,-1.1,,5.52,-6.45,買,25378.9,0.0,0.0
2026-08-10,2308.TW,台達電,1815.0,漲停、廣義上升三法、漲幅達標、下降趨勢線突破(中長期),80.0,A強勢追蹤,2.58,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,3.86,3.86,,10.47,-1.65,10.47,-1.65,1.0,-0.55,,10.47,-1.65,買,10082.0,1.0,1.0
2026-08-10,2317.TW,鴻海,264.5,廣義上升三法,74.0,B可追蹤,3.23,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-0.95,-3.59,,3.78,-3.59,3.78,-3.59,0.0,-0.57,,3.78,-3.59,買,28291.3,0.0,0.0
2026-08-10,2337.TW,旺宏,132.5,廣義上升三法、漲幅達標,59.0,C觀察,3.96,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,3.02,-2.26,,9.06,-3.4,9.06,-3.4,0.0,0.0,,9.06,-3.4,買,112333.6,0.0,0.0
2026-08-10,2344.TW,華邦電,179.5,3K反轉、漲停、廣義上升三法、漲幅達標、下降趨勢線突破(中長期)、周1K,100.0,A強勢追蹤,7.36,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-1.39,1.11,,7.52,-3.9,7.52,-3.9,0.0,-0.84,,7.52,-3.9,買,152411.6,1.0,0.0
2026-08-10,2352.TW,佳世達,29.7,廣義上升三法、周1K,74.0,B可追蹤,0.07,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-3.37,-2.36,,1.35,-3.37,1.35,-3.37,0.0,-2.69,,1.35,-3.37,買,8863.6,0.0,0.0
2026-08-10,2353.TW,宏碁,30.8,廣義上升三法,57.0,C觀察,0.81,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,2.44,2.11,,7.79,-0.97,7.79,-0.97,1.0,0.81,,7.79,-0.97,買,14388.1,1.0,1.0
2026-08-10,2354.TW,鴻準,63.5,廣義上升三法,78.0,A強勢追蹤,5.0,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-1.1,-2.83,,1.73,-2.99,1.73,-2.99,0.0,-1.26,,1.73,-2.99,買,32371.7,0.0,0.0
2026-08-10,2356.TW,英業達,66.0,3K反轉,60.0,C觀察,1.34,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,4.24,1.06,,11.36,-2.73,11.36,-2.73,0.0,-1.36,,11.36,-2.73,買,18544.6,1.0,0.0
2026-08-10,2359.TW,所羅門,153.0,3K反轉、下降趨勢線突破(中長期)、周1K,79.0,A強勢追蹤,4.19,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,2.61,14.38,,14.38,-9.15,14.38,-9.15,0.0,-8.17,,14.38,-9.15,買,14818.2,1.0,0.0
2026-08-10,2371.TW,大同,26.8,廣義上升三法,57.0,C觀察,0.38,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-2.05,2.43,,2.43,-7.09,2.43,-7.09,0.0,-3.17,,2.43,-7.09,買,8711.8,1.0,0.0
2026-08-10,2374.TW,佳能,72.0,廣義上升三法、下降趨勢線突破(中長期),59.0,C觀察,0.72,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-1.53,-1.53,,1.39,-2.22,1.39,-2.22,0.0,-1.25,,1.39,-2.22,買,3149.3,0.0,0.0
2026-08-10,2376.TW,技嘉,350.0,廣義上升三法,60.0,C觀察,2.56,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,12.43,2.29,,14.86,-1.0,14.86,-1.0,1.0,0.14,,14.86,-1.0,買,5549.4,1.0,1.0
2026-08-10,2377.TW,微星,155.5,廣義上升三法,60.0,C觀察,2.66,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,8.04,-3.86,,11.58,-3.86,11.58,-3.86,0.0,-0.96,,11.58,-3.86,買,9065.3,0.0,0.0
2026-08-10,2388.TW,威盛,80.9,3K反轉、廣義上升三法,88.0,A強勢追蹤,4.25,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-5.93,-1.98,,1.73,-7.29,1.73,-7.29,0.0,-2.1,,1.73,-7.29,買,4284.9,0.0,0.0
2026-08-10,2392.TW,正崴,37.95,廣義上升三法,60.0,C觀察,2.59,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,3.16,14.1,,17.92,0.26,17.92,0.26,1.0,4.35,,17.92,0.26,買,1072.8,1.0,1.0
2026-08-10,2395.TW,研華,669.0,廣義上升三法,73.0,B可追蹤,8.04,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,4.33,0.75,,5.98,-3.74,5.98,-3.74,0.0,-1.2,,5.98,-3.74,買,6104.7,1.0,0.0
2026-08-10,2397.TW,友通,68.0,廣義上升三法,74.0,B可追蹤,7.92,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-3.09,-3.24,,0.15,-5.44,0.15,-5.44,0.0,-0.44,,0.15,-5.44,買,2541.6,0.0,0.0
2026-08-10,2399.TW,映泰,43.65,廣義上升三法,60.0,C觀察,4.5,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,1.72,7.67,,8.36,-2.75,8.36,-2.75,1.0,-2.75,,8.36,-2.75,買,9648.6,1.0,1.0
2026-08-10,2408.TW,南亞科,502.0,單跳空、漲停、廣義上升三法、漲幅達標、下降趨勢線突破(中短期、中長期)、周1K,100.0,A強勢追蹤,9.73,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,2.39,4.38,,7.97,-5.58,7.97,-5.58,0.0,-2.59,,7.97,-5.58,買,99898.7,1.0,0.0
2026-08-10,2409.TW,友達,27.0,單跳空、漲停、廣義上升三法、漲幅達標、下降趨勢線突破(中長期)、周1K,94.0,A強勢追蹤,1.37,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-4.63,0.93,,3.33,-4.63,3.33,-4.63,0.0,-3.33,,3.33,-4.63,買,212593.6,1.0,0.0
2026-08-10,2413.TW,環科,44.8,漲停、廣義上升三法、漲幅達標、周1K,91.0,A強勢追蹤,2.33,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,1.34,-0.11,,4.91,-1.56,4.91,-1.56,0.0,-1.23,,4.91,-1.56,買,1771.1,0.0,0.0
2026-08-10,2417.TW,圓剛,44.7,廣義上升三法,56.0,C觀察,2.38,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,1.68,0.78,,3.8,-2.35,3.8,-2.35,0.0,-2.01,,3.8,-2.35,買,1265.0,1.0,0.0
2026-08-10,2436.TW,偉詮電,66.7,單跳空、廣義上升三法、漲幅達標,71.0,B可追蹤,4.19,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,6.75,-0.45,,9.3,-0.75,9.3,-0.75,0.0,0.45,,9.3,-0.75,買,8251.5,0.0,0.0
2026-08-10,2441.TW,超豐,129.0,3K反轉、漲停、廣義上升三法、漲幅達標、周1K,100.0,A強勢追蹤,2.58,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-2.71,-7.75,,1.16,-8.53,1.16,-8.53,0.0,-3.88,,1.16,-8.53,買,11041.4,0.0,0.0
2026-08-10,2451.TW,創見,295.5,巧妙點,64.0,C觀察,4.85,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,2.2,-1.86,,3.55,-3.89,3.55,-3.89,0.0,-3.21,,3.55,-3.89,買,6223.5,0.0,0.0
2026-08-10,2455.TW,全新,384.5,巧妙點、廣義上升三法,85.0,A強勢追蹤,7.99,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-0.13,8.45,,8.45,-6.76,8.45,-6.76,0.0,-4.42,,8.45,-6.76,買,4389.1,1.0,0.0
2026-08-10,2464.TW,盟立,180.5,廣義上升三法,78.0,A強勢追蹤,7.05,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,8.59,3.05,,15.24,-2.49,15.24,-2.49,1.0,3.88,,15.24,-2.49,買,12396.4,1.0,1.0
2026-08-10,2465.TW,麗臺,93.2,單跳空、漲停、廣義上升三法、漲幅達標、下降趨勢線突破(中短期、中長期)、周1K,100.0,A強勢追蹤,7.05,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,12.66,-2.79,,14.27,-6.87,14.27,-6.87,0.0,-6.76,,14.27,-6.87,買,6148.0,0.0,0.0
2026-08-10,2467.TW,志聖,549.0,漲停、廣義上升三法、漲幅達標,69.0,B可追蹤,0.77,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-0.18,7.1,,7.1,-3.64,7.1,-3.64,1.0,-3.1,,7.1,-3.64,買,1411.0,1.0,1.0
2026-08-10,2474.TW,可成,201.0,單跳空、漲幅達標,62.0,C觀察,3.0,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,1.0,1.49,,3.98,-0.5,3.98,-0.5,0.0,2.49,,3.98,-0.5,買,8344.5,1.0,0.0
2026-08-10,2485.TW,兆赫,43.55,廣義上升三法、漲幅達標,60.0,C觀察,0.71,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,0.23,-3.44,,4.82,-3.79,4.82,-3.79,0.0,-1.38,,4.82,-3.79,買,7934.8,0.0,0.0
2026-08-10,2489.TW,瑞軒,33.4,廣義上升三法、漲幅達標,59.0,C觀察,2.09,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-4.19,-3.59,,0.9,-7.78,0.9,-7.78,0.0,-1.95,,0.9,-7.78,買,15338.1,0.0,0.0
2026-08-10,2495.TW,普安,39.0,廣義上升三法、下降趨勢線突破(中短期)、周1K,56.0,C觀察,-1.21,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,1.79,-1.54,,5.0,-1.92,5.0,-1.92,0.0,-0.38,,5.0,-1.92,買,1737.3,0.0,0.0
2026-08-10,2536.TW,宏普,20.05,廣義上升三法,60.0,C觀察,2.88,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,6.98,3.74,,7.48,-0.0,7.48,-0.0,1.0,4.49,,7.48,-0.0,買,1798.8,1.0,1.0
2026-08-10,2542.TW,興富發,44.3,廣義上升三法,58.0,C觀察,0.69,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,4.74,5.64,,5.98,-0.34,5.98,-0.34,1.0,0.56,,5.98,-0.34,買,2230.0,1.0,1.0
2026-08-10,2603.TW,長榮,214.5,布林縮窄突破、單跳空、廣義上升三法,100.0,A強勢追蹤,2.61,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,0.47,7.93,,8.16,-1.63,8.16,-1.63,1.0,1.63,,8.16,-1.63,買,11652.6,1.0,1.0
2026-08-10,2605.TW,新興,33.2,布林縮窄突破、廣義上升三法,95.0,A強勢追蹤,2.96,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-2.71,-0.9,,2.11,-5.57,2.11,-5.57,0.0,-1.36,,2.11,-5.57,買,5773.3,0.0,0.0
2026-08-10,2606.TW,裕民,66.9,廣義上升三法,65.0,B可追蹤,2.21,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-2.09,2.09,,2.69,-3.44,2.69,-3.44,0.0,-0.75,,2.69,-3.44,買,2908.1,1.0,0.0
2026-08-10,2609.TW,陽明,51.6,3K反轉、廣義上升三法、KD高腳、下降趨勢線突破(短期、中長期),100.0,A強勢追蹤,0.93,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-0.39,6.01,,6.2,-1.74,6.2,-1.74,1.0,0.78,,6.2,-1.74,買,19681.2,1.0,1.0
2026-08-10,2615.TW,萬海,87.9,3K反轉、單跳空、KD高腳、下降趨勢線突破(中短期),100.0,A強勢追蹤,2.53,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-0.46,13.31,,13.31,-2.16,13.31,-2.16,1.0,-0.91,,13.31,-2.16,買,11159.6,1.0,1.0
2026-08-10,2727.TW,王品,240.5,KD高腳、下降趨勢線突破(中長期),56.0,C觀察,1.31,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-4.16,-3.33,,0.0,-5.2,0.0,-5.2,0.0,-1.66,,0.0,-5.2,買,1011.2,0.0,0.0
2026-08-10,2855.TW,統一證,45.9,廣義上升三法、下降趨勢線突破(中短期)、周1K,65.0,B可追蹤,-0.54,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,3.16,1.53,,5.66,-1.42,5.66,-1.42,0.0,0.65,,5.66,-1.42,買,4299.4,1.0,0.0
2026-08-10,2881.TW,富邦金,128.5,3K反轉,64.0,C觀察,0.12,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,0.0,-2.33,,1.17,-3.89,1.17,-3.89,0.0,-0.39,,1.17,-3.89,買,6669.3,0.0,0.0
2026-08-10,2882.TW,國泰金,101.0,3K反轉、下降趨勢線突破(中長期),70.0,B可追蹤,1.0,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-1.49,-2.87,,1.49,-3.66,1.49,-3.66,0.0,-1.39,,1.49,-3.66,買,14319.5,0.0,0.0
2026-08-10,2883.TW,凱基金,31.05,3K反轉、廣義上升三法,80.0,A強勢追蹤,1.27,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,1.45,1.13,,2.25,-1.61,2.25,-1.61,0.0,-0.0,,2.25,-1.61,買,30313.2,1.0,0.0
2026-08-10,2887.TW,台新新光金,35.9,3K反轉、廣義上升三法,75.0,A強勢追蹤,0.43,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,0.84,3.48,,5.29,-2.23,5.29,-2.23,1.0,-0.97,,5.29,-2.23,買,36054.4,1.0,1.0
2026-08-10,2891.TW,中信金,66.2,3K反轉、廣義上升三法、下降趨勢線突破(中短期),86.0,A強勢追蹤,0.42,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,0.45,-0.91,,1.66,-1.51,1.66,-1.51,0.0,0.91,,1.66,-1.51,買,12286.0,0.0,0.0
2026-08-10,2915.TW,潤泰全,53.0,3K反轉、下降趨勢線突破(中長期),66.0,B可追蹤,1.2,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,2.08,14.34,,16.04,-0.75,16.04,-0.75,1.0,1.13,,16.04,-0.75,買,1896.5,1.0,1.0
2026-08-10,3003.TW,健和興,68.7,單跳空、漲停、廣義上升三法、漲幅達標、下降趨勢線突破(中長期)、周1K,100.0,A強勢追蹤,5.9,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,0.87,-3.64,,7.71,-5.24,7.71,-5.24,0.0,2.62,,7.71,-5.24,買,4589.7,0.0,0.0
2026-08-10,3006.TW,晶豪科,273.0,三白兵、單跳空,82.0,A強勢追蹤,12.86,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,1.65,0.0,,4.58,-3.3,4.58,-3.3,0.0,-2.01,,4.58,-3.3,買,19961.8,0.0,0.0
2026-08-10,3015.TW,全漢,58.7,3K反轉、廣義上升三法、漲幅達標、周1K,89.0,A強勢追蹤,0.5,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-4.94,-6.81,,-0.51,-7.16,-0.51,-7.16,0.0,-2.9,,-0.51,-7.16,買,1209.1,0.0,0.0
2026-08-10,3022.TW,威強電,112.5,廣義上升三法、漲幅達標、周1K,98.0,A強勢追蹤,10.14,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-12.8,-14.22,,3.56,-16.8,3.56,-16.8,0.0,-4.0,,3.56,-16.8,買,7572.1,0.0,0.0
2026-08-10,3026.TW,禾伸堂,588.0,三白兵、漲停、廣義上升三法、漲幅達標,58.0,C觀察,-0.54,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,17.52,17.18,,27.89,1.02,27.89,1.02,1.0,9.86,,27.89,1.02,買,1144.6,1.0,1.0
2026-08-10,3036.TW,文曄,229.5,廣義上升三法、漲幅達標,69.0,B可追蹤,4.48,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-6.32,-11.11,,-1.74,-11.11,-1.74,-11.11,0.0,-4.14,,-1.74,-11.11,買,17209.9,0.0,0.0
2026-08-10,3037.TW,欣興,987.0,廣義上升三法,70.0,B可追蹤,5.27,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,1.32,13.48,,13.48,-1.52,13.48,-1.52,1.0,0.51,,13.48,-1.52,買,5698.3,1.0,1.0
2026-08-10,3041.TW,揚智,24.55,廣義上升三法、漲幅達標、下降趨勢線突破(中長期)、周1K,69.0,B可追蹤,1.86,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-5.3,-6.31,,-1.02,-6.31,-1.02,-6.31,0.0,-4.48,,-1.02,-6.31,買,1441.4,0.0,0.0
2026-08-10,3046.TW,建碁,59.1,廣義上升三法,60.0,C觀察,4.57,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,3.21,4.91,,6.6,-0.0,6.6,-0.0,1.0,2.03,,6.6,-0.0,買,1053.2,1.0,1.0
2026-08-10,3081.TWO,聯亞,2535.0,三白兵、漲停、漲幅達標,87.0,A強勢追蹤,16.06,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,5.13,10.06,,12.23,-4.73,12.23,-4.73,1.0,-2.17,,12.23,-4.73,買,3077.6,1.0,1.0
2026-08-10,3088.TWO,艾訊,146.0,廣義上升三法,63.0,C觀察,5.51,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-5.48,-12.67,,0.0,-14.38,0.0,-14.38,0.0,-4.45,,0.0,-14.38,買,3028.6,0.0,0.0
2026-08-10,3094.TW,聯傑,37.1,3K反轉、廣義上升三法、下降趨勢線突破(中短期)、周1K,83.0,A強勢追蹤,0.51,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,4.58,0.27,,6.6,-2.56,6.6,-2.56,0.0,1.35,,6.6,-2.56,買,1401.9,1.0,0.0
2026-08-10,3105.TWO,穩懋,385.5,廣義上升三法,55.0,C觀察,5.31,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,0.39,3.24,,8.3,-6.23,8.3,-6.23,0.0,-3.76,,8.3,-6.23,買,25643.3,1.0,0.0
2026-08-10,3189.TW,景碩,833.0,巧妙點、廣義上升三法,68.0,B可追蹤,4.89,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,2.16,8.64,,11.88,-3.12,11.88,-3.12,1.0,1.08,,11.88,-3.12,買,2722.3,1.0,1.0
2026-08-10,3211.TWO,順達,371.5,漲停、廣義上升三法、漲幅達標,65.0,B可追蹤,1.22,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,9.42,5.52,,12.79,-2.56,12.79,-2.56,1.0,7.67,,12.79,-2.56,買,11068.2,1.0,1.0
2026-08-10,3229.TW,晟鈦,50.9,廣義上升三法、漲幅達標、下降趨勢線突破(中長期)、周1K,86.0,A強勢追蹤,7.64,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,4.13,6.48,,10.02,-4.81,10.02,-4.81,1.0,0.2,,10.02,-4.81,買,1390.5,1.0,1.0
2026-08-10,3231.TW,緯創,192.0,周1K,78.0,A強勢追蹤,6.98,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,2.6,-2.6,,7.29,-3.91,7.29,-3.91,0.0,-0.52,,7.29,-3.91,買,55681.5,0.0,0.0
2026-08-10,3234.TWO,光環,118.0,3K反轉、單跳空、漲停、漲幅達標,71.0,B可追蹤,2.86,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,19.49,27.12,,27.12,-3.39,27.12,-3.39,1.0,2.97,,27.12,-3.39,買,2412.4,1.0,1.0
2026-08-10,3264.TWO,欣銓,223.0,3K反轉、廣義上升三法、漲幅達標,85.0,A強勢追蹤,4.19,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,3.36,-1.79,,6.73,-3.81,6.73,-3.81,0.0,-1.57,,6.73,-3.81,買,14497.3,0.0,0.0
2026-08-10,3265.TWO,台星科,164.5,廣義上升三法、漲幅達標、下降趨勢線突破(中長期),62.0,C觀察,1.41,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,10.03,3.65,,15.81,-4.86,15.81,-4.86,1.0,-3.04,,15.81,-4.86,買,1745.4,1.0,1.0
2026-08-10,3312.TW,弘憶股,50.3,單跳空、廣義上升三法、下降趨勢線突破(中長期),67.0,B可追蹤,1.3,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,12.92,5.37,,14.71,-2.58,14.71,-2.58,1.0,-0.8,,14.71,-2.58,買,1797.7,1.0,1.0
2026-08-10,3339.TWO,泰谷,40.0,廣義上升三法,69.0,B可追蹤,5.81,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-4.88,-0.5,,1.0,-7.5,1.0,-7.5,0.0,-5.38,,1.0,-7.5,買,2158.1,0.0,0.0
2026-08-10,3363.TWO,上詮,640.0,漲停、廣義上升三法、漲幅達標,76.0,A強勢追蹤,6.84,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-6.25,-2.5,,2.5,-9.38,2.5,-9.38,0.0,-5.31,,2.5,-9.38,買,2481.6,0.0,0.0
2026-08-10,3374.TWO,精材,337.0,3K反轉、漲停、漲幅達標,62.0,C觀察,1.19,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-3.56,-13.2,,4.3,-13.2,4.3,-13.2,0.0,-0.89,,4.3,-13.2,買,5416.0,0.0,0.0
2026-08-10,3416.TW,融程電,196.0,廣義上升三法、下降趨勢線突破(中長期),72.0,B可追蹤,4.18,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-4.08,-6.12,,1.02,-7.91,1.02,-7.91,0.0,-5.1,,1.02,-7.91,買,1082.0,0.0,0.0
2026-08-10,3430.TWO,奇鈦科,118.0,廣義上升三法、漲幅達標,55.0,C觀察,2.7,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,0.85,-4.24,,4.24,-5.93,4.24,-5.93,0.0,-5.08,,4.24,-5.93,買,1186.0,0.0,0.0
2026-08-10,3450.TW,聯鈞,524.0,漲停、廣義上升三法、漲幅達標、周1K,95.0,A強勢追蹤,7.55,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,0.57,4.96,,4.96,-9.92,4.96,-9.92,0.0,-9.64,,4.96,-9.92,買,11950.9,1.0,0.0
2026-08-10,3481.TW,群創,52.3,漲停、廣義上升三法、漲幅達標、周1K,88.0,A強勢追蹤,0.34,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-5.54,-2.1,,-0.0,-6.6,-0.0,-6.6,0.0,-4.21,,-0.0,-6.6,買,211057.5,0.0,0.0
2026-08-10,3490.TWO,單井,31.35,廣義上升三法,70.0,B可追蹤,2.41,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,17.54,35.41,,37.16,-1.91,37.16,-1.91,1.0,2.07,,37.16,-1.91,買,4282.9,1.0,1.0
2026-08-10,3498.TWO,陽程,125.0,廣義上升三法、漲幅達標,63.0,C觀察,5.28,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,15.2,26.8,,34.8,-2.8,34.8,-2.8,1.0,-0.4,,34.8,-2.8,買,2026.5,1.0,1.0
2026-08-10,3529.TWO,力旺,2850.0,廣義上升三法,66.0,B可追蹤,6.54,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-5.26,-16.14,,-0.88,-16.14,-0.88,-16.14,0.0,-6.67,,-0.88,-16.14,買,1231.5,0.0,0.0
2026-08-10,3543.TW,州巧,37.5,廣義上升三法,74.0,B可追蹤,7.2,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,6.93,14.53,,17.6,-4.13,17.6,-4.13,1.0,-1.07,,17.6,-4.13,買,1987.8,1.0,1.0
2026-08-10,3605.TW,宏致,109.5,巧妙點、廣義上升三法,98.0,A強勢追蹤,11.35,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,20.55,20.09,,25.57,0.0,25.57,0.0,1.0,1.37,,25.57,0.0,買,8320.5,1.0,1.0
2026-08-10,3652.TW,精聯,36.65,3K反轉、漲幅達標,64.0,C觀察,7.93,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,3.68,0.95,,5.05,-3.68,5.05,-3.68,0.0,1.91,,5.05,-3.68,買,4078.1,1.0,0.0
2026-08-10,3702.TW,大聯大,128.0,廣義上升三法、周1K,91.0,A強勢追蹤,4.13,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260810.csv,5.0,-3.52,-13.28,,0.0,-14.45,0.0,-14.45,0.0,-1.95,,0.0,-14.45,買,6901.3,0.0,0.0
